Index,Date,WnvPresent,NumMosquitos,Trap,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
24,2007-05-29,0.0,1.0,T159,0.452254456371,0.667619276194,0.927586600874,0.533291659848,1.70818253925,0.450533767559,0.53955366691,0.3464574396
25,2007-06-05,0.0,3.0,T002,-4.71976441281,-3.32823578616,0.880973991544,0.849652417379,-2.07833430582,-1.91701326561,0.494899815372,-0.724720150653
26,2007-06-05,0.0,5.0,T002,-4.72615024802,-3.37807266286,0.900893939959,0.919108595919,-2.0085587425,-1.93278940648,0.572997313313,0.463382176881
27,2007-06-05,0.0,1.0,T002,-4.70155056321,-3.25059677064,0.816524512113,0.863335461263,-2.10008165593,-1.975746638,0.476345613166,0.460415379094
28,2007-06-05,0.0,1.0,T015,-4.65315027705,-3.09558554381,0.106455704481,1.46073663958,-2.10707949807,-1.86338079994,0.478401129972,-0.761012609382
29,2007-06-05,0.0,2.0,T015,-4.65953611226,-3.14542242051,0.126375652895,1.53019281812,-2.03730393475,-1.87915694082,0.556498627913,0.427089718151
30,2007-06-05,0.0,1.0,T045,-4.65370193582,-3.09573457966,0.107010678778,1.46217955066,-2.10788816313,-1.86154731445,0.475725582517,-0.765358521298
31,2007-06-05,0.0,2.0,T045,-4.66008777103,-3.14557145635,0.126930627192,1.5316357292,-2.03811259981,-1.87732345532,0.553823080458,0.422743806236
32,2007-06-05,0.0,1.0,T045,-4.63548808622,-3.01809556414,0.0425611993462,1.47586259454,-2.12963551324,-1.92028068685,0.457171380312,0.419777008449
33,2007-06-05,0.0,1.0,T046,-4.65979664347,-3.14095585839,0.0859483336884,1.56925594081,-2.03896825353,-1.86039578091,0.518891918974,0.375628376527
34,2007-06-05,0.0,1.0,T048,-4.65332400578,-3.0908579083,0.0653889187171,1.5002674559,-2.10875807687,-1.8445929532,0.440791779016,-0.812415142453
35,2007-06-05,0.0,1.0,T048,-4.65970984099,-3.140694785,0.0853088671313,1.56972363444,-2.03898251355,-1.86036909408,0.518889276957,0.375687185081
36,2007-06-05,0.0,2.0,T048,-4.63511015618,-3.01321889278,0.000939439285558,1.51395049978,-2.13050542699,-1.9033263256,0.422237576811,0.372720387294
37,2007-06-05,0.0,2.0,T049,-4.65981773858,-3.14101867156,0.0861019530881,1.56914445681,-2.0389650154,-1.86040235453,0.518892641158,0.375614940164
38,2007-06-05,0.0,1.0,T050,-4.65379253697,-3.09598126729,0.107605398713,1.46178001446,-2.10788253687,-1.86157875438,0.475731601529,-0.765385073264
39,2007-06-05,0.0,1.0,T050,-4.66017837218,-3.14581814398,0.127525347128,1.53123619299,-2.03810697355,-1.87735489525,0.55382909947,0.42271725427
40,2007-06-05,0.0,3.0,T054,-4.65982743101,-3.14106955649,0.0862345973543,1.56901761012,-2.03895562785,-1.86040231559,0.518890190031,0.37557904591
41,2007-06-05,0.0,4.0,T086,-4.6591503408,-3.13898929355,0.0811231158343,1.57281617098,-2.03908257041,-1.86020023237,0.51887511547,0.376096875614
42,2007-06-05,0.0,2.0,T094,-4.71570876966,-3.32275625307,0.853926233452,0.874304606834,-2.07279034055,-1.90612954409,0.494164271447,-0.727566338965
43,2007-06-05,0.0,1.0,T096,-4.65320557368,-3.09592841453,0.0979103606361,1.4720134587,-2.09950407044,-1.86092576688,0.475138749669,-0.763157430589
44,2007-06-05,0.0,1.0,T096,-4.65959140889,-3.14576529122,0.11783030905,1.54146963724,-2.02972850712,-1.87670190775,0.55323624761,0.424944896945
45,2007-06-05,0.0,1.0,T096,-4.63499172408,-3.01828939901,0.0334608812045,1.48569650258,-2.12125142056,-1.91965913927,0.456584547464,0.421978099158
46,2007-06-05,0.0,2.0,T143,-4.65291723356,-3.09827985434,0.138288159765,1.42784297216,-2.10346572368,-1.8804587348,0.512748120088,-0.711367288506
47,2007-06-05,0.0,9.0,T143,-4.65930306877,-3.14811673104,0.158208108179,1.4972991507,-2.03369016036,-1.89623487568,0.590845618029,0.476735039027
48,2007-06-05,0.0,3.0,T153,-4.66325609977,-3.15011622941,0.142131129607,1.51876162996,-2.03531974694,-1.88745886889,0.553953920311,0.427992178762
49,2007-06-05,0.0,1.0,T159,-4.65949630043,-3.14550509599,0.117202521952,1.54189329103,-2.02973485631,-1.87666907529,0.553230085231,0.42497443663
50,2007-06-05,0.0,2.0,T009,-4.65952173892,-3.14539038729,0.12630131732,1.53023181555,-2.03730227987,-1.87915096653,0.556496775609,0.427084346343
51,2007-06-05,0.0,1.0,T011,-4.66062150368,-3.1432719781,0.0915606591156,1.56537739904,-2.03889185077,-1.86067226835,0.518937847512,0.375291907477
52,2007-06-05,0.0,1.0,T016,-4.66056582661,-3.14649278663,0.124680140025,1.53155198238,-2.03525143552,-1.87780570036,0.553291115844,0.424826457643
53,2007-06-05,0.0,1.0,T019,-4.72349210936,-3.3754887388,0.917699893949,0.898798264984,-2.00933147986,-1.93847999302,0.608745534812,0.508058394517
54,2007-06-05,0.0,1.0,T025,-4.72303763386,-3.36990364687,0.847120245433,0.967912086187,-2.01216886055,-1.90584015245,0.537952418198,0.410853334047
55,2007-06-05,0.0,2.0,T028,-4.72395742375,-3.37193981291,0.88716448402,0.92544598246,-2.00909499743,-1.91996875065,0.57576934482,0.462769628355
56,2007-06-05,0.0,1.0,T031,-4.71606050055,-3.31827493305,0.822806476616,0.901687866839,-2.08204637169,-1.88988408313,0.459838616829,-0.77683029888
57,2007-06-05,0.0,3.0,T033,-4.72260232092,-3.3686395362,0.844040607643,0.970102472588,-2.01222417359,-1.90570004446,0.537933461278,0.411087306761
58,2007-06-05,0.0,1.0,T089,-4.47171166438,-2.46422557054,-2.15278331019,3.33639452964,-2.10991002447,-1.74096884199,0.496141200267,0.318345343788
59,2007-06-05,0.0,1.0,T090,-4.71595605813,-3.31805100693,0.8222912344,0.90194088453,-2.08203117596,-1.88983944364,0.459824040255,-0.776881261638
60,2007-06-05,0.0,7.0,T090,-4.72234189334,-3.36788788363,0.842211182814,0.971397063069,-2.01225561264,-1.90561558452,0.537921538196,0.411221065895
61,2007-06-05,0.0,1.0,T092,-4.65323692105,-3.09062073713,0.0648171176525,1.50065168445,-2.10876350557,-1.84456274158,0.440786000945,-0.812389542739
62,2007-06-05,0.0,2.0,T135,-4.65284041184,-3.08933602121,0.0616364139678,1.50310447926,-2.1088616955,-1.84445363687,0.440785575611,-0.811996562947
63,2007-06-05,0.0,4.0,T135,-4.65922624705,-3.13917289791,0.0815563623819,1.5725606578,-2.03908613218,-1.86022977774,0.518883073552,0.376105764587
64,2007-06-05,0.0,1.0,T135,-4.63462656224,-3.01169700569,-0.0028130654638,1.51678752314,-2.13060904561,-1.90318700926,0.422231373406,0.3731389668
65,2007-06-05,0.0,1.0,T141,-4.7166216301,-3.31996738283,0.826953672827,0.898648158035,-2.08195248266,-1.890055938,0.459855095026,-0.777216881396
66,2007-06-05,0.0,2.0,T141,-4.72300746531,-3.36980425953,0.846873621241,0.968104336575,-2.01217691934,-1.90583207888,0.537952592967,0.410885446137
67,2007-06-05,0.0,1.0,T142,-4.65708913224,-3.10092335091,0.123783310869,1.44817523343,-2.10506447775,-1.8717520015,0.475864888946,-0.760239155949
68,2007-06-05,0.0,3.0,T142,-4.66347496745,-3.1507602276,0.143703259283,1.51763141197,-2.03528891443,-1.88752814238,0.553962386887,0.427863171585
69,2007-06-05,0.0,3.0,T145,-4.34674451817,-2.00527963409,-3.69786797081,4.56042966381,-2.17259789505,-1.63420157092,0.423738449206,0.197934249622
70,2007-06-05,0.0,1.0,T146,-4.71701139974,-3.32161201498,0.858202533549,0.86595471826,-2.07993566213,-1.90583853052,0.495724682737,-0.727272737865
71,2007-06-05,0.0,2.0,T146,-4.72339723495,-3.37144889168,0.878122481964,0.935410896799,-2.01016009881,-1.9216146714,0.573822180678,0.460829589669
72,2007-06-05,0.0,1.0,T147,-4.66024475626,-3.14601250385,0.127999453773,1.53089671803,-2.03809796948,-1.877376041,0.553831789909,0.422679433409
73,2007-06-05,0.0,1.0,T149,-4.65493675645,-3.09491025075,0.110346464759,1.45430122707,-2.10559477138,-1.85894404603,0.478638392421,-0.760876536261
74,2007-06-05,0.0,2.0,T150,-4.72397953119,-3.37201936442,0.887364147518,0.925282025547,-2.0090866814,-1.91997373342,0.575768367546,0.462737027543
75,2007-06-05,0.0,1.0,T151,-4.65704172463,-3.10075838217,0.123370993487,1.44850751845,-2.10508029395,-1.8717405353,0.475866274126,-0.760176834051
76,2007-06-05,0.0,10.0,T151,-4.66342755984,-3.15059525886,0.143290941901,1.51796369699,-2.03530473063,-1.88751667617,0.553963772067,0.427925493482
77,2007-06-05,0.0,1.0,T152,-4.72243844575,-3.36813225944,0.842792793023,0.971034858993,-2.01225625804,-1.90565166152,0.537930292167,0.411217755735
78,2007-06-05,0.0,1.0,T154,-4.66326528076,-3.15015189331,0.142221450222,1.51868452026,-2.03531535113,-1.88746057328,0.553953182519,0.427975095006
79,2007-06-05,0.0,3.0,T158,-4.71543854078,-3.31645447785,0.818365995239,0.904866646434,-2.0821305439,-1.88968589344,0.45981334361,-0.77647665807
80,2007-06-05,0.0,8.0,T158,-4.72182437599,-3.36629135455,0.838285943653,0.974322824973,-2.01235498058,-1.90546203432,0.537910841551,0.411625669464
81,2007-06-05,0.0,1.0,T162,-4.64804003761,-3.07978451958,0.0571259293045,1.50030235364,-2.10492340804,-1.85925460573,0.488399884955,-0.746440918957
82,2007-06-05,0.0,2.0,T218,-4.65449147482,-3.0947182235,0.102019355229,1.46380740012,-2.10665774922,-1.86063178224,0.476700627712,-0.762831393479
83,2007-06-05,0.0,1.0,T218,-4.66087731003,-3.14455510019,0.121939303643,1.53326357866,-2.0368821859,-1.87640792312,0.554798125653,0.425270934055
84,2007-06-05,0.0,1.0,T220,-4.72277320677,-3.36916301949,0.845326320245,0.969149066187,-2.01219268753,-1.90575126056,0.537937460311,0.410958692412
85,2007-06-26,0.0,1.0,T002,2.48624291969,0.51831772566,1.66177247953,-0.361045614537,2.02881146839,0.449710122988,1.37163253876,-0.601072749676
86,2007-06-26,0.0,4.0,T002,2.47985708448,0.468480848965,1.68169242794,-0.291589435998,2.09858703171,0.433933982114,1.4497300367,0.587029577858
87,2007-06-26,0.0,1.0,T002,2.49073384249,0.527089017738,1.64576171412,-0.332874683978,2.04648482276,0.425435314144,1.39238986544,0.197633789536
88,2007-06-26,0.0,1.0,T007,2.48895181235,0.519839623643,1.6443842042,-0.343330595842,2.03454334092,0.460166884283,1.37094973068,-0.604705931194
89,2007-06-26,0.0,4.0,T007,2.48256597714,0.470002746948,1.66430415261,-0.273874417303,2.10431890424,0.444390743409,1.44904722862,0.58339639634
90,2007-06-26,0.0,1.0,T015,2.54647122024,0.701131091315,0.907174140876,0.319494786206,2.06984183946,0.487566447775,1.4332313513,0.550737119128
91,2007-06-26,0.0,1.0,T045,2.55230539668,0.750818932164,0.887809166759,0.251481518744,1.99925761108,0.505176074144,1.3524583059,-0.641711120321
92,2007-06-26,0.0,1.0,T045,2.54591956147,0.700982055469,0.907729115173,0.320937697284,2.0690331744,0.48939993327,1.43055580384,0.546391207213
93,2007-06-26,0.0,1.0,T046,2.55259652425,0.75543453013,0.846826873255,0.289101730355,1.99840195736,0.522103748552,1.31752714442,-0.688826550029
94,2007-06-26,0.0,6.0,T046,2.54621068904,0.705597653435,0.866746821669,0.358557908894,2.06817752068,0.506327607678,1.39562464236,0.499275777504
95,2007-06-26,0.0,2.0,T048,2.55268332672,0.755695603517,0.846187406698,0.289569423984,1.99838769733,0.52213043539,1.3175245024,-0.688767741476
96,2007-06-26,0.0,1.0,T049,2.54618959392,0.705534840258,0.866900441069,0.358446424891,2.06818075881,0.506321034063,1.39562536454,0.499262341141
97,2007-06-26,0.0,1.0,T050,2.54582896032,0.700735367838,0.908323835109,0.320538161078,2.06903880065,0.489368493342,1.43056182285,0.546364655247
98,2007-06-26,0.0,1.0,T086,2.55324282691,0.75740109497,0.842001655401,0.29266196052,1.99828764048,0.522299297094,1.31751034091,-0.688358050942
99,2007-06-26,0.0,1.0,T086,2.55324282691,0.75740109497,0.842001655401,0.29266196052,1.99828764048,0.522299297094,1.31751034091,-0.688358050942
100,2007-06-26,0.0,2.0,T086,2.5468569917,0.707564218275,0.861921603815,0.362118139059,2.0680632038,0.50652315622,1.39560783885,0.499744276591
101,2007-06-26,0.0,5.0,T096,2.54641592361,0.7007882206,0.898628797031,0.330771605324,2.07741726708,0.490021480843,1.42996897099,0.548592297922
102,2007-06-26,0.0,1.0,T129,2.74049964713,1.43703020221,-1.4239184996,2.08410326866,1.91822175111,0.657845996906,1.26042957064,-0.795429646422
103,2007-06-26,0.0,1.0,T129,2.73411381192,1.38719332552,-1.40399855118,2.1535594472,1.98799731443,0.642069856032,1.33852706858,0.392672681111
104,2007-06-26,0.0,1.0,T143,2.55309009894,0.748273657479,0.919086647746,0.217144940243,2.00368005052,0.486264653792,1.38948084347,-0.587719887529
105,2007-06-26,0.0,1.0,T143,2.54670426373,0.698436780784,0.93900659616,0.286601118782,2.07345561384,0.470488512918,1.46757834141,0.600382440004
106,2007-06-26,0.0,2.0,T148,2.55202675986,0.753750427588,0.850940978838,0.286133331646,1.9984849558,0.52192447209,1.31754822173,-0.689172672699
107,2007-06-26,0.0,2.0,T148,2.54564092465,0.703913550893,0.870860927252,0.355589510186,2.06826051912,0.506148331216,1.39564571967,0.498929654835
108,2007-06-26,0.0,2.0,T011,2.55177166403,0.753118410417,0.852439198683,0.285223188588,1.99847836011,0.521827261119,1.31757307295,-0.689163019079
109,2007-06-26,0.0,4.0,T011,2.54538582882,0.703281533723,0.872359147097,0.354679367128,2.06825392343,0.506051120245,1.3956705709,0.498939308454
110,2007-06-26,0.0,2.0,T016,2.5518273411,0.749897601883,0.885558679592,0.251397771928,2.00211877537,0.504693829109,1.35192634129,-0.639628468914
111,2007-06-26,0.0,2.0,T016,2.54544150589,0.700060725188,0.905478628006,0.320853950467,2.07189433869,0.488917688235,1.43002383923,0.54847385862
112,2007-06-26,0.0,1.0,T019,2.48251522314,0.471064773024,1.69849838193,-0.311899766932,2.09781429434,0.428243395576,1.4854782582,0.631705795494
113,2007-06-26,0.0,1.0,T025,2.48935553386,0.526486741645,1.607998785,-0.312242124268,2.02520135033,0.476659377015,1.33658764364,-0.65360159251
114,2007-06-26,0.0,1.0,T028,2.48843574396,0.524450575609,1.64804302359,-0.354708227996,2.02827521346,0.462530778822,1.37440457026,-0.601685298202
115,2007-06-26,0.0,9.0,T028,2.48204990875,0.474613698914,1.667962972,-0.285252049457,2.09805077678,0.446754637948,1.4525020682,0.586417029332
116,2007-06-26,0.0,2.0,T033,2.4897908468,0.527750852317,1.60491914721,-0.310051737868,2.0251460373,0.476799485003,1.33656868672,-0.653367619795
117,2007-06-26,0.0,3.0,T033,2.48340501159,0.477913975622,1.62483909562,-0.240595559329,2.09492160061,0.461023344129,1.41466618466,0.534734707738
118,2007-06-26,0.0,10.0,T090,2.49005127437,0.528502504887,1.60308972238,-0.308757147386,2.02511459825,0.476883944951,1.33655676364,-0.653233860661
119,2007-06-26,0.0,19.0,T090,2.48366543916,0.478665628192,1.6230096708,-0.239300968847,2.09489016157,0.461107804077,1.41465426158,0.534868466872
120,2007-06-26,0.0,1.0,T090,2.50826512397,0.606141520408,1.53864024295,-0.295074103503,2.00336724813,0.418150572554,1.31800256143,0.531901669086
121,2007-06-26,0.0,20.0,T135,2.55316692067,0.757217490609,0.842434901949,0.292406447343,1.99828407871,0.522269751728,1.31751829899,-0.68834916197
122,2007-06-26,0.0,25.0,T135,2.54678108546,0.707380613914,0.862354850363,0.361862625882,2.06805964202,0.506493610854,1.39561579694,0.499753165564
123,2007-06-26,0.0,6.0,T135,2.57138077027,0.83485650613,0.777985422517,0.306089491227,1.97653672859,0.463536379331,1.29896409679,0.496786367777
124,2007-06-26,0.0,1.0,T141,2.48938570241,0.526586128989,1.60775216081,-0.312049873881,2.02519329155,0.47666745059,1.33658781841,-0.653569480419
125,2007-06-26,0.0,3.0,T141,2.48299986719,0.476749252294,1.62767210922,-0.242593695341,2.09496885487,0.460891309716,1.41468531635,0.534532847114
126,2007-06-26,0.0,4.0,T142,2.54253236505,0.695793284221,0.924501747264,0.306933380055,2.07185685977,0.479195246216,1.43069511027,0.551510572562
127,2007-06-26,0.0,1.0,T145,2.85926281433,1.84127387774,-2.91706948283,3.34973163189,1.93454787916,0.732521817677,1.30047117259,0.321581650599
128,2007-06-26,0.0,6.0,T146,2.48261009755,0.475104620144,1.65892096994,-0.275287135117,2.09698567539,0.445108717197,1.45055490406,0.584476990646
129,2007-06-26,0.0,1.0,T147,2.54576257624,0.700541007973,0.908797941754,0.320198686113,2.06904780472,0.489347347588,1.43056451329,0.546326834386
130,2007-06-26,0.0,2.0,T150,2.48202780131,0.474534147404,1.6681626355,-0.285416006369,2.09805909281,0.446749655176,1.45250109093,0.58638442852
131,2007-06-26,0.0,3.0,T151,2.54896560787,0.745795129652,0.904169481468,0.237809486535,2.00206548026,0.494982853293,1.35259899751,-0.636529433074
132,2007-06-26,0.0,6.0,T151,2.54257977266,0.695958252958,0.924089429882,0.307265665075,2.07184104358,0.479206712419,1.43069649545,0.551572894459
133,2007-06-26,0.0,1.0,T158,2.49056879172,0.53009903397,1.59916448322,-0.305831385482,2.0250152303,0.477037495151,1.33654606699,-0.652829257093
134,2007-06-26,0.0,4.0,T158,2.48418295651,0.480262157275,1.61908443163,-0.236375206943,2.09479079362,0.461261354277,1.41464356493,0.535273070441
135,2007-06-26,0.0,1.0,T220,2.48323412573,0.47739049233,1.62612480823,-0.241548965729,2.09495308668,0.460972128035,1.41467018369,0.534606093389
136,2007-06-26,0.0,1.0,T001,2.55148442893,0.751743742252,0.883040975323,0.25295026607,2.00049211882,0.50608152968,1.3534346844,-0.639201262355
137,2007-06-26,0.0,2.0,T003,2.54558315734,0.703805157385,0.871102343564,0.355502650879,2.06824656899,0.506121493522,1.39565573553,0.498978705338
138,2007-06-26,0.0,1.0,T006,2.55311625458,0.748353846481,0.918889674241,0.217291091326,2.00367520794,0.486272483842,1.38948023961,-0.587700114086
139,2007-06-26,0.0,1.0,T006,2.54673041937,0.698516969787,0.938809622655,0.286747269865,2.07345077126,0.470496342968,1.46757773755,0.600402213448
140,2007-06-26,0.0,2.0,T008,2.48248766776,0.469775095877,1.66485885265,-0.274269300384,2.10432894339,0.444365573458,1.44905060755,0.583353972523
141,2007-06-26,0.0,2.0,T012,2.55190913231,0.753451951036,0.851651680305,0.285689460058,1.99848444182,0.521880625776,1.31755879056,-0.689177729884
142,2007-06-26,0.0,1.0,T034,2.48368172259,0.478733275314,1.62283709764,-0.239149121292,2.0948807893,0.461110216732,1.41465612527,0.53490469538
143,2007-06-26,0.0,1.0,T037,2.54258114136,0.695957370775,0.924093432567,0.307255875792,2.07184261168,0.479207827558,1.43069582217,0.551567076234
144,2007-06-26,0.0,5.0,T040,2.5525019915,0.755211256848,0.847351258111,0.288802008757,1.99839558993,0.522066205046,1.3175377358,-0.688808212503
145,2007-06-26,0.0,1.0,T040,2.54611615629,0.705374380153,0.867271206525,0.358258187296,2.06817115324,0.506290064172,1.39563523374,0.499294115031
146,2007-06-26,0.0,1.0,T043,2.54618752297,0.705565888199,0.866810657743,0.358563260305,2.06816772868,0.506315219526,1.39563013772,0.49931124055
147,2007-06-26,0.0,1.0,T047,2.49458265439,0.537375200107,1.60019389967,-0.312561425897,2.02905036217,0.461982184927,1.38419571703,-0.587684709462
148,2007-06-26,0.0,1.0,T047,2.48819681918,0.487538323412,1.62011384808,-0.243105247357,2.09882592549,0.446206044053,1.46229321497,0.600417618072
149,2007-06-26,0.0,1.0,T051,2.49016465107,0.528834465949,1.60227995589,-0.308177307297,2.02509921463,0.476920057384,1.33655217066,-0.653169245503
150,2007-06-26,0.0,2.0,T085,2.54655778957,0.701187702227,0.89766034089,0.331442571872,2.07740371888,0.490068875386,1.42996121552,0.548651700961
151,2007-06-26,0.0,1.0,T088,2.51279296817,0.615003593352,1.53577043364,-0.298897390822,2.00730358851,0.403247723757,1.365641624,0.59744844138
152,2007-06-26,0.0,3.0,T161,2.49027275784,0.523728080184,1.63489105787,-0.336503502487,2.0343566477,0.460584739369,1.370898846,-0.603925039153
153,2007-06-26,0.0,5.0,T161,2.48388692263,0.473891203489,1.65481100628,-0.267047323948,2.10413221102,0.444808598495,1.44899634394,0.584177288381
154,2007-06-26,0.0,1.0,T219,2.54475837851,0.70203458342,0.910503479669,0.313479212666,2.07131205814,0.492024907516,1.43346722168,0.550932151335
155,2007-06-29,0.0,2.0,T002,-3.3679516807,-0.928527455838,1.62618377823,0.831734771536,1.86642980582,-1.04432606705,-0.491892689984,-0.431167778204
156,2007-06-29,0.0,1.0,T015,-3.30133754494,-0.695877213488,0.851665491168,1.44281899374,1.83768461357,-0.990693601387,-0.508391375384,-0.467460236933
157,2007-06-29,0.0,2.0,T015,-3.30772338015,-0.745714090183,0.871585439582,1.51227517228,1.90746017689,-1.00646974226,-0.430293877443,0.7206420906
158,2007-06-29,0.0,2.0,T046,-3.30798391136,-0.741247528063,0.831158120376,1.55133829497,1.90579585811,-0.987708582357,-0.467900586382,0.669180748976
159,2007-06-29,0.0,3.0,T054,-3.30162886369,-0.691524349467,0.811524435628,1.48164378574,1.83603292047,-0.971938976157,-0.545999813266,-0.518970909175
160,2007-06-29,0.0,2.0,T086,-3.30733760869,-0.739280963223,0.826332902522,1.55489852513,1.90568154123,-0.987513033816,-0.467917389885,0.669649248063
161,2007-06-29,0.0,1.0,T086,-3.28273792388,-0.611805071008,0.741963474676,1.49912539048,1.8141586278,-1.03047026534,-0.564569090032,0.666682450277
162,2007-06-29,0.0,1.0,T091,-3.30147501668,-0.691045454189,0.810345482048,1.4825282518,1.83600184503,-0.971893923537,-0.546002452244,-0.518844852364
163,2007-06-29,0.0,1.0,T096,-3.30777867678,-0.746056960898,0.863040095738,1.5235519914,1.91503560452,-1.00401470919,-0.433556257745,0.718497269394
164,2007-06-29,0.0,3.0,T143,-3.30749033666,-0.748408400714,0.903417894866,1.47938150485,1.91107395128,-1.02354767712,-0.395946887326,0.770287411476
165,2007-06-29,0.0,2.0,T148,-3.30216784053,-0.693094753911,0.815352277544,1.47891371772,1.83610329323,-0.972111717945,-0.545977007008,-0.519267701227
166,2007-06-29,0.0,2.0,T148,-3.30855367574,-0.742931630605,0.835272225958,1.54836989626,1.90587885655,-0.98788785882,-0.467879509067,0.668834626307
167,2007-06-29,0.0,1.0,T153,-3.31144336766,-0.75040789909,0.887340916294,1.50084398412,1.9094443647,-1.01477167033,-0.432838585045,0.721544551211
168,2007-06-29,0.0,2.0,T016,-3.30236725929,-0.696947579615,0.849969978298,1.444178158,1.8397371128,-0.989342360927,-0.511598887453,-0.469723497442
169,2007-06-29,0.0,2.0,T028,-3.36575885643,-0.92239460589,1.61245432229,0.838072158077,1.8658935509,-1.03150541121,-0.489120658477,-0.43178032673
170,2007-06-29,0.0,1.0,T028,-3.37214469164,-0.972231482585,1.63237427071,0.907528336616,1.93566911422,-1.04728155209,-0.411023160536,0.756322000804
171,2007-06-29,0.0,1.0,T031,-3.34603391884,-0.840927587204,1.50356678387,0.897453264879,1.84097038984,-1.07593025697,-0.545508090732,0.701857603315
172,2007-06-29,0.0,2.0,T089,-3.11989893227,-0.0645172402158,-1.40757352351,3.31847688379,1.83485408717,-0.868281643435,-0.490651305089,0.611897716237
173,2007-06-29,0.0,1.0,T090,-3.36414332602,-0.918342676611,1.56750102109,0.884023238686,1.86273293568,-1.01715224508,-0.526968465101,-0.483328889189
174,2007-06-29,0.0,6.0,T090,-3.37052916123,-0.968179553306,1.5874209695,0.953479417226,1.932508499,-1.03292838596,-0.44887096716,0.704773438344
175,2007-06-29,0.0,3.0,T090,-3.34592947642,-0.84070366109,1.50305154166,0.89770628257,1.84098558557,-1.07588561748,-0.545522667306,0.701806640558
