Index,Date,Trap,NumMosquitos,WnvPresent,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
12,2007-05-29,T054,3.0,0.0,0.452096320982,0.672770702438,-0.91843757669,-0.529816140978,-1.70061998056,-0.459741513119,0.518759298614,-0.311465664387
13,2007-05-29,T086,1.0,0.0,0.459159831662,0.724713496817,-0.892010280699,-0.464607646261,-1.6307372836,-0.47546961261,0.442561235619,0.874602897891
14,2007-05-29,T086,1.0,0.0,0.452771972493,0.674833249124,-0.913441320659,-0.533687071474,-1.70049306234,-0.459898947453,0.518881026627,-0.312255962552
15,2007-05-29,T091,1.0,0.0,0.452249842878,0.673245521587,-0.917285801505,-0.530716757707,-1.70058893039,-0.459775563035,0.518791399401,-0.31166035331
16,2007-05-29,T094,3.0,0.0,0.390232665076,0.449481933057,-1.6597002594,0.0833060260971,-1.72737976794,-0.413052178458,0.538936214121,-0.349453416678
17,2007-05-29,T096,5.0,0.0,0.452613565436,0.674360151714,-0.914584645473,-0.532815285384,-1.70051906353,-0.459859112722,0.518860028057,-0.312096340606
18,2007-05-29,T096,1.0,0.0,0.477201714795,0.80173840849,-0.828739492785,-0.479048291182,-1.60897278012,-0.416874992499,0.422434656085,-0.31058317199
19,2007-05-29,T129,1.0,0.0,0.646050279716,1.39850099194,1.34126458263,-2.31126298088,-1.5502302148,-0.615853177684,0.382231683496,0.987158232623
20,2007-05-29,T129,2.0,0.0,0.639662420548,1.34862074425,1.31983354267,-2.38034240609,-1.61998599354,-0.600282512527,0.458551474503,-0.19970062782
21,2007-05-29,T143,1.0,0.0,0.457629901598,0.720247479502,-0.902776058759,-0.45654045377,-1.63095137014,-0.475056036217,0.442432808734,0.87589140813
22,2007-05-29,T148,1.0,0.0,0.457946373132,0.721093951588,-0.900756361937,-0.457945012811,-1.63093482647,-0.475163189194,0.442403664362,0.875814479952
23,2007-05-29,T153,1.0,0.0,0.45169133767,0.671678965514,-0.921044981566,-0.527989645887,-1.70064420754,-0.459606771358,0.518790456407,-0.311346331222
24,2007-05-29,T159,1.0,0.0,0.452708462597,0.674618119136,-0.913967913919,-0.533250612097,-1.70051261624,-0.459890085998,0.518854274068,-0.312129568353
25,2007-06-05,T002,3.0,0.0,-4.71649465244,-3.32094486286,-0.867298775366,-0.862597719408,2.08069022074,1.89737048983,0.475779447676,0.758585852446
26,2007-06-05,T002,5.0,0.0,-4.72288251161,-3.37082511055,-0.888729815326,-0.93167714462,2.010934442,1.91294115499,0.552099238684,-0.428273007997
27,2007-06-05,T002,1.0,0.0,-4.69829436225,-3.24344685378,-0.802884662638,-0.877910150418,2.10248072542,1.95592527521,0.455673866712,-0.426759839381
28,2007-06-05,T015,1.0,0.0,-4.65418709206,-3.09627457495,-0.122682742885,-1.47835334211,2.10754287059,1.85058510064,0.455701539524,0.795989603818
29,2007-06-05,T015,2.0,0.0,-4.66057495123,-3.14615482264,-0.144113782845,-1.54743276732,2.03778709185,1.86615576579,0.532021330532,-0.390869256624
30,2007-06-05,T045,1.0,0.0,-4.65343906846,-3.09418416589,-0.117668665182,-1.48197944956,2.10761413278,1.85035687375,0.455697235232,0.795587971975
31,2007-06-05,T045,2.0,0.0,-4.65982692763,-3.14406441359,-0.139099705142,-1.55105887478,2.03785835404,1.86592753891,0.532017026239,-0.391270888467
32,2007-06-05,T045,1.0,0.0,-4.63523877827,-3.01668615681,-0.053254552455,-1.49729188057,2.12940463746,1.90891165913,0.435591654267,-0.389757719851
33,2007-06-05,T046,1.0,0.0,-4.65967579962,-3.14362346164,-0.138036802027,-1.55185505757,2.03787942795,1.86588662798,0.532029564232,-0.391397664594
34,2007-06-05,T048,1.0,0.0,-4.65320132403,-3.09348436603,-0.115980167583,-1.48325286812,2.10764948141,1.850294226,0.455721370354,0.795373523103
35,2007-06-05,T048,1.0,0.0,-4.6595891832,-3.14336461373,-0.137411207543,-1.55233229333,2.03789370267,1.86586489115,0.532041161362,-0.391485337339
36,2007-06-05,T048,2.0,0.0,-4.63500103384,-3.01598635695,-0.051566054856,-1.49856529913,2.12943998609,1.90884901137,0.43561578939,-0.389972168723
37,2007-06-05,T049,2.0,0.0,-4.65969684933,-3.14368573913,-0.138187151772,-1.55174122474,2.03787618424,1.86589208601,0.53202719845,-0.391377898485
38,2007-06-05,T050,1.0,0.0,-4.65352946799,-3.09442874087,-0.118253042061,-1.48156873822,2.10760840933,1.85038670479,0.455703556512,0.79561676602
39,2007-06-05,T050,1.0,0.0,-4.65991732716,-3.14430898857,-0.139684082021,-1.55064816343,2.03785263059,1.86595736995,0.53202334752,-0.391242094422
40,2007-06-05,T054,3.0,0.0,-4.65970652724,-3.14373619854,-0.138314764409,-1.55161433597,2.03786686399,1.86588849865,0.532010388542,-0.391315301327
41,2007-06-05,T086,4.0,0.0,-4.65903087573,-3.14167365186,-0.133318508378,-1.55548526647,2.03799378221,1.86573106432,0.532132116554,-0.392105599492
42,2007-06-05,T094,2.0,0.0,-4.71518232398,-3.31714472023,-0.85814640716,-0.869412743685,2.08086285535,1.89700716816,0.475867513041,0.757555806824
43,2007-06-05,T096,1.0,0.0,-4.65280142362,-3.09226650157,-0.113030793232,-1.48553405517,2.10772355976,1.85020023389,0.455791326978,0.794912882896
44,2007-06-05,T096,1.0,0.0,-4.65918928279,-3.14214674926,-0.134461833192,-1.55461348038,2.03796778102,1.86577089905,0.532111117985,-0.391945977546
45,2007-06-05,T096,1.0,0.0,-4.63460113343,-3.01476849249,-0.0486166805046,-1.50084648618,2.12951406444,1.90875501927,0.435685746013,-0.39043280893
46,2007-06-05,T143,2.0,0.0,-4.65417294662,-3.09625942148,-0.122653246478,-1.47833864876,2.10753547441,1.85057397556,0.455683898661,0.79604177119
47,2007-06-05,T143,9.0,0.0,-4.66056080579,-3.14613966917,-0.144084286438,-1.54741807398,2.03777969567,1.86614464071,0.532003689669,-0.390817089253
48,2007-06-05,T153,3.0,0.0,-4.66011151055,-3.14482793547,-0.140922169285,-1.54978784088,2.03784263701,1.86602324041,0.532041546335,-0.391195968162
49,2007-06-05,T159,1.0,0.0,-4.65909438563,-3.14188878184,-0.133845101638,-1.55504880709,2.03797422831,1.86573992577,0.532105363996,-0.391979205294
50,2007-06-05,T009,2.0,0.0,-4.66056061192,-3.14612306674,-0.144039950019,-1.54747387206,2.03778547491,1.86614906777,0.53201525749,-0.3908565674
51,2007-06-05,T011,1.0,0.0,-4.66049884441,-3.14591977539,-0.14354371171,-1.54787807969,2.03780236296,1.86613879116,0.532036999809,-0.390964939957
52,2007-06-05,T016,1.0,0.0,-4.66066168321,-3.14642662923,-0.144774011287,-1.54691181152,2.03776827382,1.86617400835,0.532000632186,-0.390750544227
53,2007-06-05,T019,1.0,0.0,-4.72250210178,-3.3697824712,-0.886234675132,-0.933451379601,2.01096334924,1.9128193786,0.552082322651,-0.428427136635
54,2007-06-05,T025,1.0,0.0,-4.72279288448,-3.37060352144,-0.888206425855,-0.932012971866,2.01093262133,1.91290574194,0.552077919338,-0.428250327346
55,2007-06-05,T028,2.0,0.0,-4.72260371559,-3.37009449413,-0.886990981301,-0.932862969471,2.01094360561,1.91284254496,0.552062698285,-0.428303797592
56,2007-06-05,T031,1.0,0.0,-4.71581499076,-3.31894670576,-0.862478210306,-0.866229875524,2.08079040542,1.89719071572,0.475846698455,0.757978731977
57,2007-06-05,T033,3.0,0.0,-4.72235851759,-3.36935020363,-0.885189118316,-0.93425333883,2.01098815128,1.91278423229,0.552103834243,-0.428580255573
58,2007-06-05,T089,1.0,0.0,-4.47167723497,-2.46646491336,2.1034010047,-3.40481913168,2.11859046566,1.72524159953,0.471891248274,-0.280109864399
59,2007-06-05,T090,1.0,0.0,-4.71571079815,-3.31872472272,-0.861965204688,-0.866498622063,2.08077551346,1.89713959878,0.475796258574,0.758092416491
60,2007-06-05,T090,7.0,0.0,-4.72209865732,-3.36860497041,-0.883396244648,-0.935578047276,2.01101973471,1.91271026394,0.552116049581,-0.428766443952
61,2007-06-05,T092,1.0,0.0,-4.65311443308,-3.09324922599,-0.115418317436,-1.48364783535,2.10765500334,1.85026556882,0.455715335831,0.795345705654
62,2007-06-05,T135,2.0,0.0,-4.65271874725,-3.09197542645,-0.112315746697,-1.48613987902,2.10775296812,1.85019177683,0.455834092324,0.794721324014
63,2007-06-05,T135,4.0,0.0,-4.65910660642,-3.14185567414,-0.133746786658,-1.55521930423,2.03799718937,1.86576244199,0.532153883331,-0.392137536428
64,2007-06-05,T135,1.0,0.0,-4.63451845706,-3.01447741737,-0.0479016339704,-1.50145231003,2.12954347279,1.90874656221,0.435728511359,-0.390624367812
65,2007-06-05,T141,1.0,0.0,-4.71637491894,-3.32062473033,-0.866534969162,-0.863128706114,2.08069643653,1.89732991594,0.4757683342,0.758557043707
66,2007-06-05,T141,2.0,0.0,-4.72276277811,-3.37050497802,-0.887966009122,-0.932208131327,2.01094065778,1.9129005811,0.552088125207,-0.428301816735
67,2007-06-05,T142,1.0,0.0,-4.65394204583,-3.09558619087,-0.121030570281,-1.47955346509,2.10756750091,1.85051133645,0.455702710888,0.79584924695
68,2007-06-05,T142,3.0,0.0,-4.66032990499,-3.14546643857,-0.142461610242,-1.5486328903,2.03781172216,1.86608200161,0.532022501895,-0.391009613493
69,2007-06-05,T145,3.0,0.0,-4.34723632335,-2.01770846759,3.59120462701,-4.6351535728,2.17224427228,1.63169679773,0.431666354142,-0.20497031139
70,2007-06-05,T146,1.0,0.0,-4.71615894293,-3.320032109,-0.865116575826,-0.864138299947,2.08071308788,1.89726096437,0.475759210964,0.758467901593
71,2007-06-05,T146,2.0,0.0,-4.7225468021,-3.36991235669,-0.886547615786,-0.93321772516,2.01095730914,1.91283162952,0.552079001972,-0.428390958849
72,2007-06-05,T147,1.0,0.0,-4.65998356742,-3.14450168963,-0.140148429267,-1.55030114126,2.03784359847,1.86597546085,0.53201826312,-0.391187926789
73,2007-06-05,T149,1.0,0.0,-4.65370361105,-3.09497430273,-0.11957818736,-1.48052336081,2.10757069033,1.85042338288,0.45566212707,0.795854680202
74,2007-06-05,T150,2.0,0.0,-4.72262577941,-3.37017337247,-0.887185019025,-0.93269719727,2.01093532726,1.91284446691,0.552050421672,-0.428249736322
75,2007-06-05,T151,1.0,0.0,-4.65389473339,-3.09542261989,-0.120629415851,-1.47988990763,2.10758325413,1.85050565886,0.455725022926,0.795746979761
76,2007-06-05,T151,10.0,0.0,-4.66028259256,-3.14530286758,-0.142060455811,-1.54896933284,2.03782747539,1.86607632401,0.532044813934,-0.391111880681
77,2007-06-05,T152,1.0,0.0,-4.72219498954,-3.3688472456,-0.883969799483,-0.93520306211,2.01102021781,1.91274717857,0.552136004172,-0.428780748319
78,2007-06-05,T154,1.0,0.0,-4.66012067417,-3.14486329841,-0.141009732608,-1.54971010102,2.03783826518,1.86602331158,0.532034572612,-0.391167133967
79,2007-06-05,T158,3.0,0.0,-4.71519437856,-3.31714178781,-0.85812908187,-0.869479390395,2.08087484209,1.89702107508,0.475893960722,0.757472502496
80,2007-06-05,T158,8.0,0.0,-4.72158223772,-3.3670220355,-0.87956012183,-0.938558815608,2.01111906335,1.91259174024,0.552213751729,-0.429386357946
81,2007-06-05,T162,1.0,0.0,-4.65255458988,-3.09158692708,-0.111403631064,-1.48669568993,2.1077434087,1.85012206823,0.455782544012,0.794805410122
82,2007-06-05,T218,2.0,0.0,-4.65376134499,-3.09508849366,-0.119838835764,-1.48040454405,2.10758210271,1.85045416852,0.45569642346,0.795770084284
83,2007-06-05,T218,1.0,0.0,-4.66014920416,-3.14496874136,-0.141269875724,-1.54948396926,2.03782632397,1.86602483367,0.532016214468,-0.391088776158
84,2007-06-05,T220,1.0,0.0,-4.7225290399,-3.36986922818,-0.88644599663,-0.93328159511,2.01095666648,1.91282439192,0.55207421093,-0.428384537687
85,2007-06-26,T002,1.0,0.0,2.48960604821,0.529366397429,-1.61287944937,0.360195749104,-2.02705478878,-0.467753738481,1.3543634755,0.625246626275
86,2007-06-26,T002,4.0,0.0,2.48321818904,0.479486149736,-1.63431048933,0.291116323891,-2.09681056752,-0.452183073325,1.43068326651,-0.561612234167
87,2007-06-26,T002,1.0,0.0,2.49409218632,0.538075520114,-1.59740492477,0.331596910744,-2.0447101839,-0.443576594271,1.3741453444,-0.173382801505
88,2007-06-26,T007,1.0,0.0,2.48957453958,0.529242676479,-1.61318623174,0.360470319791,-2.02707058413,-0.467754088013,1.35433796437,0.625350986398
89,2007-06-26,T007,4.0,0.0,2.48318668041,0.479362428785,-1.6346172717,0.291390894578,-2.09682636288,-0.452183422856,1.43065775538,-0.561507874045
90,2007-06-26,T015,1.0,0.0,2.54552574942,0.704156437651,-0.889694456854,-0.324639298808,-2.06995791768,-0.498968462522,1.41060535835,-0.524208482795
91,2007-06-26,T045,1.0,0.0,2.55266163219,0.756127094398,-0.863249339191,-0.259185981052,-2.00013087674,-0.514767354563,1.33428126305,0.662248745805
92,2007-06-26,T045,1.0,0.0,2.54627377302,0.706246846704,-0.884680379151,-0.328265406265,-2.06988665549,-0.499196689407,1.41060105406,-0.524610114638
93,2007-06-26,T046,1.0,0.0,2.55281276019,0.756568046348,-0.862186436075,-0.259982163841,-2.00010980283,-0.514808265495,1.33429380105,0.662121969677
94,2007-06-26,T046,6.0,0.0,2.54642490102,0.706687798655,-0.883617476036,-0.329061589054,-2.06986558157,-0.499237600339,1.41061359205,-0.524736890765
95,2007-06-26,T048,2.0,0.0,2.55289937662,0.756826894256,-0.861560841592,-0.260459399604,-2.00009552811,-0.514830002319,1.33430539818,0.662034296933
96,2007-06-26,T049,1.0,0.0,2.54640385131,0.706625521159,-0.88376782578,-0.328947756226,-2.06986882528,-0.499232142307,1.41061122627,-0.524717124656
97,2007-06-26,T050,1.0,0.0,2.54618337349,0.706002271722,-0.885264756029,-0.327854694921,-2.06989237893,-0.499166858366,1.41060737534,-0.524581320593
98,2007-06-26,T086,1.0,0.0,2.55345768409,0.758517856128,-0.857468142426,-0.263612372744,-1.99999544857,-0.514963829151,1.33439635337,0.66141403478
99,2007-06-26,T086,1.0,0.0,2.55345768409,0.758517856128,-0.857468142426,-0.263612372744,-1.99999544857,-0.514963829151,1.33439635337,0.66141403478
100,2007-06-26,T086,2.0,0.0,2.54706982492,0.708637608434,-0.878899182387,-0.332691797957,-2.06975122732,-0.499393163995,1.41071614438,-0.525444825663
101,2007-06-26,T096,5.0,0.0,2.54691141786,0.708164511025,-0.8800425072,-0.331820011867,-2.06977722851,-0.499353329264,1.41069514581,-0.525285203717
102,2007-06-26,T129,1.0,0.0,2.74034813214,1.43230535125,1.3758067209,-2.11026770736,-1.91948837977,-0.655347394225,1.27406680124,0.773969369512
103,2007-06-26,T129,1.0,0.0,2.73396027297,1.38242510356,1.35437568094,-2.17934713258,-1.98924415852,-0.639776729069,1.35038659225,-0.412889490931
104,2007-06-26,T143,1.0,0.0,2.55192775402,0.754051838812,-0.868233920486,-0.255545180253,-2.00020953511,-0.514550252759,1.33426792648,0.662702545019
105,2007-06-26,T143,1.0,0.0,2.54553989485,0.704171591119,-0.889664960447,-0.324624605466,-2.06996531386,-0.498979587603,1.41058771749,-0.524156315423
106,2007-06-26,T148,2.0,0.0,2.55224422556,0.754898310899,-0.866214223665,-0.256949739294,-2.00019299144,-0.514657405736,1.33423878211,0.662625616841
107,2007-06-26,T148,2.0,0.0,2.54585636639,0.705018063205,-0.887645263625,-0.326029164506,-2.06994877018,-0.49908674058,1.41055857312,-0.524233243601
108,2007-06-26,T011,2.0,0.0,2.5519897154,0.754271732595,-0.867693345758,-0.25600518597,-2.00018686782,-0.514556102307,1.33430123662,0.662554694315
109,2007-06-26,T011,4.0,0.0,2.54560185624,0.704391484902,-0.889124385718,-0.325084611182,-2.06994264656,-0.49898543715,1.41062102763,-0.524304166127
110,2007-06-26,T016,2.0,0.0,2.5518268766,0.753764878753,-0.868923645335,-0.255038917793,-2.00022095696,-0.514520885126,1.334264869,0.662769090045
111,2007-06-26,T016,2.0,0.0,2.54543901743,0.70388463106,-0.890354685295,-0.324118343006,-2.06997673571,-0.49895021997,1.41058466001,-0.524089770397
112,2007-06-26,T019,1.0,0.0,2.48359859886,0.480528789086,-1.63181534914,0.28934208891,-2.09678166028,-0.452304849713,1.43066635047,-0.561766362806
113,2007-06-26,T025,1.0,0.0,2.48969567534,0.529587986546,-1.6123560599,0.359859921858,-2.02705660945,-0.467789151533,1.35434215615,0.625269306926
114,2007-06-26,T028,1.0,0.0,2.48988484422,0.530097013854,-1.61114061535,0.359009924253,-2.02704562517,-0.467852348512,1.3543269351,0.62521583668
115,2007-06-26,T028,9.0,0.0,2.48349698505,0.480216766161,-1.63257165531,0.28993049904,-2.09680140392,-0.452281683356,1.43064672611,-0.561643023763
116,2007-06-26,T033,2.0,0.0,2.49013004223,0.530841304357,-1.60933875236,0.357619554894,-2.0270010795,-0.467910661183,1.35436807106,0.624939378699
117,2007-06-26,T033,3.0,0.0,2.48374218306,0.480961056663,-1.63076979232,0.288540129682,-2.09675685824,-0.452339996027,1.43068786206,-0.561919481743
118,2007-06-26,T090,10.0,0.0,2.49038990249,0.531586537575,-1.6075458787,0.356294846449,-2.02696949607,-0.467984629534,1.3543802864,0.62475319032
119,2007-06-26,T090,19.0,0.0,2.48400204332,0.481706289881,-1.62897691866,0.287215421236,-2.09672527481,-0.452413964378,1.4307000774,-0.562105670122
120,2007-06-26,T090,1.0,0.0,2.50859019268,0.609084546656,-1.54313176597,0.340982415438,-2.00517899139,-0.409429844155,1.33427470543,-0.560592501507
121,2007-06-26,T135,20.0,0.0,2.5533819534,0.758335833842,-0.857896420706,-0.263346410511,-1.99999204141,-0.514932451481,1.33441812015,0.661382097844
122,2007-06-26,T135,25.0,0.0,2.54699409423,0.708455586148,-0.879327460666,-0.332425835723,-2.06974782015,-0.499361786325,1.41073791115,-0.525476762599
123,2007-06-26,T135,6.0,0.0,2.57158224359,0.835833842923,-0.793482307979,-0.278658841521,-1.97820153673,-0.456377666102,1.31431253918,-0.523963593983
124,2007-06-26,T141,1.0,0.0,2.48972578171,0.529686529962,-1.61211564317,0.359664762398,-2.027048573,-0.467794312371,1.35435236202,0.625217817537
125,2007-06-26,T141,3.0,0.0,2.48333792254,0.479806282269,-1.63354668313,0.290585337185,-2.09680435174,-0.452223647215,1.43067215303,-0.561641042906
126,2007-06-26,T142,4.0,0.0,2.54577079565,0.704844821723,-0.88804228425,-0.325839421789,-2.06993328736,-0.499042226707,1.41060652972,-0.524348839663
127,2007-06-26,T145,1.0,0.0,2.85886437729,1.8326027927,2.845623953,-3.41236010428,-1.93550073724,-0.733427430582,1.31025038196,-0.338309537561
128,2007-06-26,T146,6.0,0.0,2.48355389855,0.480398903599,-1.63212828979,0.289575743352,-2.09678770038,-0.452292598791,1.43066302979,-0.56173018502
129,2007-06-26,T147,1.0,0.0,2.54611713323,0.70580957066,-0.885729103275,-0.32750767275,-2.06990141105,-0.499148767467,1.41060229094,-0.52452715296
130,2007-06-26,T150,2.0,0.0,2.48347492124,0.480137887819,-1.63276569303,0.290096271241,-2.09680968227,-0.452279761404,1.43063444949,-0.561588962493
131,2007-06-26,T151,3.0,0.0,2.55220596726,0.754888640399,-0.866210089859,-0.25709643912,-2.00016175539,-0.514618569457,1.33430905075,0.662407753591
132,2007-06-26,T151,6.0,0.0,2.54581810809,0.705008392705,-0.88764112982,-0.326175864332,-2.06991753413,-0.4990479043,1.41062884176,-0.524451106851
133,2007-06-26,T158,1.0,0.0,2.49090632209,0.53316947248,-1.60370975588,0.353314078117,-2.02687016743,-0.468103153235,1.35447798854,0.624133276326
134,2007-06-26,T158,4.0,0.0,2.48451846292,0.483289224787,-1.62514079584,0.284234652904,-2.09662594618,-0.452532488079,1.43079777955,-0.562725584117
135,2007-06-26,T220,1.0,0.0,2.48357166074,0.480442032111,-1.63202667064,0.289511873402,-2.09678834304,-0.452299836391,1.43065823875,-0.561723763857
136,2007-06-26,T001,1.0,0.0,2.55230799513,0.755132002057,-0.865638096937,-0.257448378077,-2.00016701541,-0.514661364448,1.33427838058,0.66245535798
137,2007-06-26,T003,2.0,0.0,2.5457987417,0.70491061849,-0.887887920344,-0.32593287752,-2.06993503711,-0.499054189142,1.41059750844,-0.524333688607
138,2007-06-26,T006,1.0,0.0,2.55195385404,0.754131344834,-0.868041370764,-0.255694134965,-2.00020469294,-0.514556381544,1.33427250707,0.662672430439
139,2007-06-26,T006,1.0,0.0,2.54556599487,0.70425109714,-0.889472410724,-0.324773560178,-2.06996047168,-0.498985716388,1.41059229808,-0.524186430003
140,2007-06-26,T008,2.0,0.0,2.48310854114,0.479136721281,-1.63516071935,0.291794757117,-2.09683644026,-0.452161632713,1.43065291681,-0.561447921212
141,2007-06-26,T012,2.0,0.0,2.55212686604,0.754602399661,-0.866914989799,-0.256490332553,-2.00019267279,-0.514612643603,1.33426255034,0.662610034876
142,2007-06-26,T034,1.0,0.0,2.48401829723,0.481773367443,-1.62880993988,0.2870626629,-2.09671595901,-0.452412874739,1.43071558243,-0.562167485803
143,2007-06-26,T037,1.0,0.0,2.54581947241,0.705007516144,-0.887644550207,-0.326166460898,-2.06991908615,-0.499049630413,1.41062545609,-0.524440343251
144,2007-06-26,T040,5.0,0.0,2.55271844763,0.7563466995,-0.862705496502,-0.259669175514,-2.00010364502,-0.514767697735,1.3343247537,0.662069110236
145,2007-06-26,T040,1.0,0.0,2.54633058846,0.706466451806,-0.884136536462,-0.328748600727,-2.06985942376,-0.499197032579,1.41064454471,-0.524789750207
146,2007-06-26,T043,1.0,0.0,2.54640179552,0.706656318588,-0.883683684919,-0.329062608648,-2.06985591374,-0.499221307692,1.41063756069,-0.52480560791
147,2007-06-26,T047,1.0,0.0,2.49028567968,0.531302066359,-1.60822630691,0.356776891677,-2.02697699053,-0.467950934563,1.35438577526,0.624792510208
148,2007-06-26,T047,1.0,0.0,2.48389782051,0.481421818665,-1.62965734687,0.287697466464,-2.09673276928,-0.452380269407,1.43070556626,-0.562066350235
149,2007-06-26,T051,1.0,0.0,2.49050303358,0.531915665454,-1.60675278272,0.355702117305,-2.02695406459,-0.468015522438,1.35438898125,0.624660639631
150,2007-06-26,T085,2.0,0.0,2.54705297192,0.708560577006,-0.879092363505,-0.332507854687,-2.06976357002,-0.499396383595,1.41069467873,-0.525362390033
151,2007-06-26,T088,1.0,0.0,2.50848244164,0.608789543718,-1.54383764449,0.341483858745,-2.00518706295,-0.409395260349,1.33427973068,-0.560549640254
152,2007-06-26,T161,3.0,0.0,2.49089262941,0.533097954393,-1.60389064523,0.353494036128,-2.02688339933,-0.468108263991,1.35445411438,0.624222150433
153,2007-06-26,T161,5.0,0.0,2.48450477024,0.483217706699,-1.62532168519,0.284414610915,-2.09663917807,-0.452537598835,1.43077390539,-0.562636710009
154,2007-06-26,T219,1.0,0.0,2.54608271219,0.705682966214,-0.886041325048,-0.32723693493,-2.06991559879,-0.499146760407,1.41058058221,-0.524434113268
155,2007-06-29,T002,2.0,0.0,-3.36469426381,-0.919454319167,-1.60692769851,-0.831127377197,-1.86441228008,1.02611103234,-0.510471723477,0.456569029873
156,2007-06-29,T015,1.0,0.0,-3.30238670343,-0.694784031252,-0.862311666026,-1.4468829999,-1.83755963023,0.979325643147,-0.530549631629,0.493972781245
157,2007-06-29,T015,2.0,0.0,-3.3087745626,-0.744664278945,-0.883742705986,-1.51596242511,-1.90731540898,0.994896308303,-0.454229840622,-0.692886079197
158,2007-06-29,T046,2.0,0.0,-3.30787541099,-0.742132917942,-0.877665725168,-1.52038471535,-1.90722307287,0.994627170486,-0.454221606921,-0.693414487167
159,2007-06-29,T054,3.0,0.0,-3.30151827944,-0.692365407155,-0.85651264759,-1.45106456855,-1.83747985809,0.979058376008,-0.530560573619,0.493526736543
160,2007-06-29,T086,2.0,0.0,-3.3072304871,-0.740183108162,-0.872947431519,-1.52401492426,-1.90710871862,0.99447160683,-0.454119054599,-0.694122422065
161,2007-06-29,T086,1.0,0.0,-3.28264233774,-0.612804851387,-0.787102278832,-1.47024793006,-1.8155624352,1.03745572705,-0.550544426571,-0.692609253449
162,2007-06-29,T091,1.0,0.0,-3.30136475754,-0.691890588006,-0.855360872405,-1.45196518528,-1.83744880792,0.979024326092,-0.530528472832,0.493332047619
163,2007-06-29,T096,1.0,0.0,-3.30738889415,-0.740656205571,-0.874090756333,-1.52314313817,-1.90713471981,0.994511441561,-0.454140053168,-0.693962800119
164,2007-06-29,T143,3.0,0.0,-3.30876041716,-0.744649125477,-0.883713209579,-1.51594773177,-1.90732280516,0.994885183223,-0.454247481485,-0.692833911825
165,2007-06-29,T148,2.0,0.0,-3.30205608646,-0.693922405697,-0.860262472798,-1.44827286559,-1.83755048274,0.979207365089,-0.530596416864,0.493948020439
166,2007-06-29,T148,2.0,0.0,-3.30844394563,-0.743802653391,-0.881693512758,-1.51735229081,-1.90730626148,0.994778030245,-0.454276625857,-0.692910840003
167,2007-06-29,T153,1.0,0.0,-3.30831112192,-0.743337391772,-0.880551092426,-1.51831749867,-1.90725986382,0.994763782925,-0.454209624819,-0.693212790735
168,2007-06-29,T016,2.0,0.0,-3.30247343541,-0.695055837843,-0.862971894468,-1.44636204409,-1.83757844826,0.979343885699,-0.530570329975,0.494091493643
169,2007-06-29,T028,2.0,0.0,-3.36441546779,-0.918723702742,-1.60518886448,-0.832313202048,-1.86440311647,1.02601242231,-0.510508263876,0.456538240278
170,2007-06-29,T028,1.0,0.0,-3.37080332696,-0.968603950435,-1.62661990444,-0.90139262726,-1.93415889522,1.04158308747,-0.434188472868,-0.730320620165
171,2007-06-29,T031,1.0,0.0,-3.34581431194,-0.839958152988,-1.53769302072,-0.850071964323,-1.84252159073,1.08448604361,-0.530510053663,-0.729383782423
